CO_CNES;NO_FANTASIA;NO_BAIRRO;TP_UNIDADE;CO_MUNICIPIO_GESTOR;NU_LATITUDE;NU_LONGITUDE
2362090;DIVISAO DE VIGILANCIA SANITARIA;CENTRO;50;2500106;-7.5150924;-37.6389947
3675106;ITAMARA MARIA RODRIGUES DE FARIAS;CENTRO;22;2504009;-7.221157;-35.886502
3579484;UBSF V CANAFISTULA;CENTRO;2;2500304;-6.98642;-35.56392
3567028;UBSF VIII BATISTA;ZONA RURAL;2;2501302;-7.507790485281839;-35.74024200439453
2363909;PSF SALGADO DE SAO FELIX;CENTRO;2;2513109;-7.35572;-35.43062
3358879;ESF XXXIII SANTO ANTONIO;ZONA RURAL;2;2516201;-6.7593101329287535;-38.225854518296885
2342618;UBSF DIOMEDES LUCAS CARVALHO;SAO VICENTE;2;2505105;-6.48693454007254;-36.147894859313965
7853238;CLINICA DE ARRITMOLOGIA DA PARAIBA;ESTADOS;36;2507507;-7.1145426;-34.8540091
3114090;UNIFISIO UNIDADE DE FISIOTERAPIA;BESSA;39;2507507;-7.084809973130169;-34.838788291950166
2322544;LABORATORIO MUNICIPAL;CENTRO;39;2516300;-7.671229440567795;-36.8763667345047
2537036;UBSF DR NILO FEITOSA ESF 1;ALTO ALEGRE;2;2516300;-7.667377685252608;-36.87866806983948
2322528;UBSF ENF MARIA DO CARMO RAMOS ESF IV;CENTRO;2;2516300;-7.6720986724516305;-36.87815308570862
2322501;UBSF MARIA DAS NEVES NOGUEIRA ESF II;VARZEA REDONDA;2;2516300;-7.668430342341491;-36.88957929611206
2612615;UCD LABORATORIO UNIDADE CIENTIFICADE DE DIAGNOSTICO;PRATA;39;2504009;-7.22715;-35.88085
7343361;CLINICA JOSENILDO RODRIGUES;TAMBAUZINHO;36;2507507;-7.122291727799232;-34.848289489746094
5473829;MAIS ODONTO ASSISTENCIA ODONTOLOGICA;CENTRO;22;2504009;-7.220972;-35.882631
5473845;MARCELLE FERREIRA DA SILVA AGRA;PRATA;22;2504009;-7.218397;-35.890491
3096378;CAPS AD III REGIONAL WALTER SARMENTO DE SA;AREIAS;70;2516201;-6.7605051651982375;-38.23272228240967
2342855;UBS MITUACU;ZONA RURAL;2;2504603;-7.23726;-34.85506
2592630;UBS CENTRO;CENTRO;2;2504603;-7.2615;-34.90657
2363313;UNIDADE BASICA SAUDE DA FAMILIA I CONGO;CENTRO;2;2504702;-7.792763687613679;-36.66150569915772
2592339;LABORATORIO DE ANALISES CLINICAS;CENTRO;36;2504801;-7.014;-37.946
2604582;POLICLINICA FRANCISCA SILVA DE ANDRADE;CENTRO;4;2504801;-7.0193243;-37.9452192
2341549;UNIDADE DE SAUDE DA FAMILIA ALBERTO BATISTA GOMES;CENTRO;2;2504900;-7.139027012660423;-35.085289478302
2357232;UNIDADE DE SAUDE DA FAMILIA DE MASSANGANA I;ZONA RURAL;2;2504900;-7.156783;-35.176105
2343177;HOSPITAL MUNICIPAL MARIA LIDIA GOMES;SERRINHA;5;2505006;-6.863147786065953;-36.35326623916626
2364263;CENTRO DE ATENCAO A SAUDE;CENTRO;36;2505006;-6.8649561;-36.3529683
2322226;PS TINGUI;ZONA RURAL;2;2509701;-7.880216142504938;-37.16880798339844
2322234;PS OLHO DAGUA DO SILVA;ZONA RURAL;2;2509701;-7.880046102114988;-37.20245361328125
9388370;SOS NEUROLOGIA;PRATA;36;2504009;-7.2210146;-35.8973121
6429904;UNIDADE BASICA DE SAUDE FRANCISCO G DE ALBUQUERQUE;ZONA RURAL;2;2503704;-6.844623671722899;-38.53111267089844
2322137;UNIDADE DE SAUDE DA FAMILIA II VILA MACENA;ZONA RURAL;1;2516805;-6.502903185894255;-38.51274490356445
2321874;UNIDADE ANCORA APARECIDA PONTO DE APOIO;NINFORMADO;2;2516904;-6.515652154473813;-38.41114282608032
2321904;CENTRO DE REFERENCIA E ESPECIALIDADES DR ALEXANDRE FERNANDES;CENTRO;73;2516904;-6.5213869527875685;-38.41062784194946
2363976;UNIDADE BASICA DE SAUDE GENI DA SILVA BENTO PSF I;CENTRO;2;2515005;-7.2488093;-35.2088928
2362112;CASA DE SAUDE PADRE COSTA;CENTRO;5;2516904;-6.5221123;-38.4108864764848
2341557;UNIDADE DE VIGILANCIA SANITARIA;CENTRO;50;2517001;-7.69663845473424;-35.66466808319092
3091015;UBS ADAILTON DINIZ SIMAO;CENTRO;2;2509008;-7.710131;-38.156475
3090558;UBS VICENTINA FARIAS DE ALMEIDA;ZONA RURAL;2;2509339;-7.124889356624639;-35.7669997215271
3092143;UBS JOSE FIRMO DA SILVA;SITIO;2;2504306;-6.344;-37.747
3220729;UBSF IV;SANTO ANTONIO;2;2507200;-7.419665850784938;-35.77457427978516
3218597;UNIDADE SAUDE DA FAMILIAPSF XVIII RENATO RIBEIRO II;LOT RENATO RIBEIRO I;2;2515302;-7.0880443;-35.2177196
6411428;SECRETARIA MUNICIPAL DE SAUDE DE BARAUNA;CENTRO;68;2501534;-6.643438293721516;-36.25240176916122
2321726;UBS PATOS DO IRERE;ZONA RURAL;2;2514552;-7.787618854603638;-38.10710906982422
2606828;CENTRO DE SAUDE DR SEBASTIAO ALVES SARAIVA;CENTRO;2;2514651;-6.212817170498471;-37.3531221648067
2321246;CENTRO DE ESPECIALIDADES;CONJUNTO PEDRO MIGUE;36;2514701;-6.776;-36.799
2320983;UNIDADE DE SAUDE DA FAMILIA III HERCILIA PAZ DE SOUSA;CONJUNTO NILSON OLIV;2;2514909;-6.926948722992476;-37.09474682807922
2321009;UNIDADE DE SAUDE DA FAMILIA II RITA TAVARES DO NASCIMENTO;CENTRO;2;2514909;-6.926426847059551;-37.101173400878906
2592487;UBSF SANTA TEREZINHA;BELA VISTA;2;2515104;-7.083112593404733;-35.83512783050537
2606151;PSF DISTRITO DE SERRINHA;ZONA RURAL;2;2502300;-6.506612785386532;-37.96505928039551
2757729;HOSPITAL E MATERNIDADE SEVERINO VIRIATO;CENTRO;5;2502300;-6.447650373058277;-37.93153166770935
2321971;UBSF II VIANA;DISTRITO DE VIANA;2;2502409;-7.264955728362842;-38.42182874679565
3423565;LABCLIM;CENTRO;39;2500700;-6.729244623687323;-38.44892978668213
3091023;UBS DR SEVERIANO DOS SANTOS DINIZ;CENTRO;2;2509008;-7.70527;-38.148284
3092178;UBS DR AMERICO MAIA DE VASCONCELOS;SITIO;2;2504306;-6.344;-37.747
3195023;UBS SAUDE JOSE CORREIA DOS SANTOS PSF III;SANTO ANTONIO;1;2505204;-6.894133320713341;-35.52508592605591
3218635;UNIDADE SAUDE DA FAMILIAPSF XIX CASTRO PINTO II;CENTRO;2;2515302;-7.0976612;-35.2308957
3312909;UBS JOAO SANTANA DA SILVA;ZONA RURAL;2;2509008;-7.690566;-38.238631
2321718;UBS SAO JOSE DE PRINCESA;CENTRO;2;2514552;-7.742163002912541;-38.1000280380249
2362023;USF DE SAO JOSE DO BONFIM;CENTRO;2;2514602;-7.1614746;-37.30916992
2321238;UBS UBIRATANIA LOPES DA COSTA AZEVEDO;CENTRO;2;2514701;-6.7746618;-36.7955774
2363372;UBSF MARIA HELENA DE BRITO;CENTRO;2;2514800;-7.3920886933778895;-36.80735349655152
2320991;UNIDADE DE SAUDE DA FAMILIA I ENF ANA MARIA I DE ANDRADE;FERNANDO NEY DA NOBR;2;2514909;-6.927249600181153;-37.09624081850052
2608928;POSTO DE SAUDE LAGOA DOS MOCOIS PSF II;ZONA RURAL;2;2515005;-7.293511857325988;-35.213069915771484
2757826;POSTO DE SAUDE AGUA FRIA PSF III;ZONA RURAL;2;2515005;-7.208963641094669;-35.16697883605957
2592479;UBSF SANTO ANTONIO;ZONA RURAL;2;2515104;-7.082963535981646;-35.83508491516113
2321955;UNIDADE SAUDE DA FAMILIA ELIZA BANDEIRA DE MELO;CENTRO;2;2502201;-6.813688183865016;-38.65243971347809
2606178;PSF CENTRO DE SAUDE;CENTRO;2;2502300;-6.44686146030968;-37.928409576416016
2321998;UBSF I CENTRO DE SAUDE;CENTRO;2;2502409;-7.184013359028494;-38.30537796020508
2342049;UBSF III CASAS POPULARES;CASAS POPULARES;2;2502409;-7.301152767601127;-38.51361930370331
2592371;UBS RODOLFO CAVALCANTE PSF I;CENTRO;2;2502607;-7.179457442796926;-38.14771771430969
2604566;UBS FRANCISCO BRASILEIRO LIMA PSF II;PADRE ARISTIDES;2;2502607;-7.183630152879596;-38.1556248664856
9409769;USEMED;TORRE;36;2507507;-7.121445300709332;-34.868084315146106
6848257;UNIDADE MUNICIPAL DE VIGILANCIA SANITARIA;CENTRO;50;2514404;-6.848069701475602;-37.3265540599823
6850324;BLANC ORTODONTIA;BAIRRO DOS ESTADOS;22;2507507;-7.122197590783732;-34.86203958445
3134717;DIAGNOSE II;PRATA;39;2504009;-7.222012;-35.896623
3134768;PRONTANALISE;CENTRO;39;2504009;-7.223212;-35.892903
2592673;UNIDADE DE SAUDE DA FAMILIA ESTACADA;ESTACADA;2;2505279;-6.720997641904774;-35.28731346130371
2592525;UBSF CAMPINOTE;ZONA RURAL;2;2508307;-7.17673;-35.85413
2607166;UBSF AMARAGI;ZONA RURAL;2;2508307;-7.17677;-35.85192
2607638;UBSF VILA FLORESTAL;ZONA RURAL;2;2508307;-7.1766;-35.85231
2607654;UBSF BELA VISTA;BELA VISTA;2;2508307;-7.17681;-35.85259
2591693;UNIDADE DE SAUDE DA FAMILIA PSF I AGRIPINO DA COSTA FRAZAO;CONJUNTO;2;2508554;-6.37029;-35.26236
3001377;HOSPITAL JOAO PAULO II;CENTRO;7;2507507;-7.1183944;-34.8783118
3050173;CECAD;CENTRO;4;2507507;-7.125389717863405;-34.8715603351593
3239667;MARGARETH MUNIZ PEREIRA;CONCEICAO;22;2504009;-7.213819;-35.885319
2399989;HOSPITAL GERAL DA PARAIBA E HAPCLINICA JOAO PESSOA;TORRE;21;2507507;-7.114945894525217;-34.86305236816406
2400332;CENTRO DE SAUDE GUTEMBERG BOTELHO;TORRE;2;2507507;-7.1299543;-34.8661688
2755556;ECOSSOM;JAGUARIBE;36;2507507;-7.129839;-34.872411
3000729;PRONTO SOCORRO DE FRATURAS DA BEIRA RIO;TORRE;21;2507507;-7.114818139862686;-34.862773418426514
3053377;GASTROPROCTO;TORRE;36;2507507;-6.8272154;-35.2466824
2341719;BANCO DE SANGUE SAO JOAO;CENTRO;39;2507507;-7.123798434595096;-34.873099176430074
2399741;FUNDACAO NAPOLEAO LAUREANO;JAGUARIBE;7;2507507;-7.1705407;-34.8851019
2399962;PRONTO ANALISE LTDA;CENTRO;39;2507507;-7.120966292666886;-34.87816393375397
3229262;CONSULTORIO DRA SANDRA MEDEIROS;CRISTO;22;2507507;-7.1516326;-34.8948104
3250687;ISA JANE GALVAO PIMENTEL;CENTRO;22;2504009;-7.219499;-35.881918
5025494;CENTRO DE AT PSICOSSOCIAL DE DEP DE ALCOOL E DROGAS CAPSAD;SOL NASCENTE;70;2503704;-6.873820927860846;-38.56417894363403
5040566;MARIA BERNADETE GOMES DA COSTA;ALTO BRANCO;22;2504009;-7.229028;-35.8832
2313561;ESF X VARZEA DA CRUZ;VARZEA DA CRUZ;2;2516201;-6.7566589702396085;-38.23642373085022
2321254;UNIDADE DE SAUDE ANTONIO MOREIRA SOBRINHO;CENTRO;2;2501153;-7.123281809374221;-36.93929672241211
2591995;UBSF I VIRGINIA AUGUSTO DA SILVA;CENTRO;2;2501203;-7.0521289089197685;-35.92739582061768
2597209;UBSF II NAUTILIA GUIMARAES DA SILVA;PERIFERIA;2;2501203;-7.052597406203697;-35.92883348464966
2605821;UBSF II PEDRO VELHO;ZONA RURAL;2;2501302;-7.517363552820525;-35.61286926269531
2605864;LABORATORIO JUBERLITA MARQUES;CENTRO;39;2501302;-7.548580921892397;-35.7126259803772
2357283;UNIDADE DE SAUDE DA FAMILIA CACIQUE DANIEL SANTANA;MORRINHO;2;2501401;-6.676286767546329;-34.95343208312988
2707519;HOSPITAL PADRE ZE;CENTRO;5;2507507;-7.11496718696551;-34.86303091049194
2755416;BEMFAM;CENTRO;2;2507507;-7.125637236784907;-34.884802401065826
2755475;CLINICA DE RADIOLOGIA DA PARAIBA;CENTRO;36;2507507;-7.1225488;-34.8722646
2755483;CLINICA DOM RODRIGO LTDA;CENTRO;7;2507507;-7.115;-34.863
6442838;CUIDAR FISIO;TORRE;36;2507507;-7.149417059682394;-34.873255491256714
3322718;UBSF ALEXANDRINA DA SILVA BARROS MAE XANDU ESF VI;FREI DAMIAO;2;2516300;-7.663358425148957;-36.89028739929199
6441920;CONSULTORIO MEDICO CRISTIANE CHAVES PESSOA;BAIRRO DOS ESTADOS;22;2507507;-7.1152221;-34.85929055
2608049;UNIDADE BASICA DE SAUDE DE MACAPA;ZONA RURAL;2;2501005;-6.558;-35.745
2608030;UNIDADE BASICA DE SAUDE HELDER TARGINO MARANHAO;CENTRO;2;2501005;-6.558;-35.747
3320049;CPCO;TAMBAUZINHO;22;2507507;-7.115116234019936;-34.86292362213135
3322025;CONSULTORIO MEDICO DR ADRIANA DE FREITAS TORRES;TORRE;22;2507507;-7.124186720771579;-34.86232280731201
2605643;UNIDADE BASICA DE SAUDE VICENCIA F DANTAS;ZONA RURAL;1;2511400;-6.589442;-36.307125
2612895;DEPARTAMENTO DE VIGILANCIA SANITARIA DE PICUI;CENTRO;50;2511400;-6.511312;-36.348651
2757885;UNIDADE BASICA DE SAUDE SEVERINA FARIAS DANTAS;LIMEIRA;1;2511400;-6.510944;-36.339722
2592126;CENTRO DE PATOLOGIA DR CARLOS PIRES LTDA;CENTRO;39;2516201;-6.7594962;-38.2292798
2822873;LAB DE ANAL CLINICAS ZE CAMARAO;CENTRO;39;2516201;-6.759417575472157;-38.23137597349665
2597411;ANACLIN;CENTRO;39;2516300;-7.671192225707426;-36.87923669815064
2322498;POSTO DE SAUDE DE NOVE CASAS;ZONA RURAL;1;2516300;-7.680126356932591;-36.82640790939331
2322463;UBSF DR HERETIANO ZENAIDE ESF V;ZONA RURAL;2;2516300;-7.510811342704326;-36.96296453475952
2322471;UBSF ENF JOSE FELINTO ESF III;CONJHABITACIONAL;2;2516300;-7.6769804;-36.8926726
2322447;VIGILANCIA SANITARIA;CENTRO;50;2516300;-7.671832852492225;-36.87740206718445
3265765;CAPS II CENTRO DE ATENCAO PSICOSSOCIAL DE BAYEUX;SESI;70;2501807;-7.1260350528761816;-34.914287025285574
7485026;UNIDADE DE VIGILANCIA SANITARIA DE BOM JESUS;CENTRO;50;2502201;-6.8137760716049005;-38.65223050117493
7484674;POLO DE ACADEMIA DE SAUDE I XAMEGAO;CENTRO;74;2503704;-6.891108352455975;-38.56027364730835
7474636;CENTRO DE REABILITACAO EM FISIOTERAPIA DE DESTERRO;CENTRO;36;2505402;-7.289797774439649;-37.091978788375854
7480962;POSTO DE SAUDE DO LOURENCO ANCORA;ZONA RURAL;1;2509800;-6.951859638387485;-35.42601585388184
7427719;EMULTI RIACHO;CENTRO;2;2512788;-7.693044762459978;-36.156907081604
7478674;AMIGO DO PEITO SAO BENTO;CENTRO;36;2513901;-6.485975125998212;-37.45146989822388
7484178;POLICLINICA MUNICIPAL DE SAO VICENTE DO SERIDO;CENTRO;36;2515401;-6.932496219590213;-36.40260606077772
7491395;CENTRO MEDICO DR JOAO LEITE LTDA;CENTRO;4;2504009;-7.220371;-35.885559
7486987;LABORATORIO PROTESE DENTARIA PRO SORRISO;NOVA BRASILIA;39;2515302;-7.094802803997479;-35.233304500579834
7495781;UBSF DE BARRA DE AROEIRAS;ZONA RURAL;2;2500536;-7.744076584969435;-36.05594873428345
7495528;INSTITUTO GK;CENTRO;36;2510808;-7.0232719;-37.2764154807878
7495056;LRPD IBIARA PB;CENTRO;39;2506608;-7.495940863099127;-38.404598236083984
7494882;UBSF PICADAS;CENTRO;2;2517001;-7.696149374144162;-35.66342353820801
7482876;BARRA LAB;CENTRO;39;2505352;-6.6320781;-35.9107175
7485905;CENTRO DO SORRISO;CENTRO;22;2505352;-6.6325429;-35.9062761
3166686;UNIDADE BASICA DE SAUDE FRANCA DANTAS DE LIRA;CENTRO;2;2508802;-6.905103994223459;-37.53047704696655
7498993;NASF INTEGRAR II;CENTRO;71;2511202;-7.40181324283903;-35.11560916900635
7497458;VISA VIGILANCIA SANITARIA DE SAO FRANCISCO;CENTRO;50;2513984;-6.6192799;-38.097141
7493010;CEO DE MONTE HOREBE;CENTRO;36;2509602;-7.2132212312752015;-38.58548641204834
7499167;ANGIOVASC;PRATA;22;2504009;-7.220327;-35.895504
7499019;LABORATORIO DE PROTESE DENTARIA DE PASSAGEM;CENTRO;39;2510709;-7.1367322;-37.0476236
7499027;VIGILANCIA SANITARIA DE PASSAGEM PB;CENTRO;50;2510709;-7.1367322;-37.0476236
3613593;CONSULTORIO MEDICO DR EUGENIA EMILIA DE ANDRADE PEREZ;TORRE;22;2507507;-7.124655144793301;-34.861764907836914
3615901;CONSULTORIO MEDICO DR LAURO DOS GUIMARAES WANDERLEY FILHO;TORRE;22;2507507;-7.1214748;-34.8681433
3617793;CONSULTORIO MEDICO PEDIATRICO DR ELISABETH CARVALHO LUCENA;ESTADOS;22;2507507;-7.1183826;-34.8604863
3620255;CONSULTORIO ODONTOLOGICO ANA RITA SANTIAGO MELO;TORRE;22;2507507;-7.1288508;-34.8660228
3612872;CONSULTORIO ODONTOLOGICO ANA KARINA M DE VASCONCELOS;DOS ESTADOS;22;2507507;-7.1195463;-34.870918
3616509;CONSULTORIO ODONTOLOGICO SANDRA MARIA DE ALVES MIRANDA;CENTRO;22;2507507;-7.1168289;-34.883641
3615987;CONSULTORIO ODONTOLOGICO VERANGELA LACERDA WANDERLEY;TORRE;22;2507507;-7.12091;-34.8679241
3619346;SERVICO DE MASTOLOGIA E TRATAMENTO DA DOR LTDA;TAMBAUZINHO;22;2507507;-7.121992;-34.848836
3554740;CLIFIR;SAO JOSE;39;2504009;-7.226375;-35.894694
3632784;FISIOESTETICA;CENTENARIO;39;2504009;-7.224291;-35.898434
3615081;CONSULTORIO ODONTOLOGICO FATIMA REGINA L M DE ALBUQUERQUE;TAMBAU;22;2507507;-7.1102694;-34.8289697
3615766;CONSULTORIO MEDICO DR MARIA ENEDINA DE CARVALHO M MARQUES;MIRAMAR;22;2507507;-7.1198434;-34.8380599
3619907;CONSULTORIO MEDICO DR JOSE LIVALDO DE CARVALHO;CENTRO;22;2507507;-7.120396726995531;-34.88442420959473
3622193;CONSULTORIO ODONTOLOGICO PATRICIA DE MEDEIROS L LOPES;PEDRO GONDIM;22;2507507;-7.1130615;-34.8453752
3623076;CONSULTORIO ODONTOLOGICO HALANE GRANGEIRO DE ASSIS;CENTRO;22;2507507;-7.1181701;-34.8847773
3623130;CLINICA ODONTOLOGICA TEREZA WANDERLEY;TAMBAUZINHO;22;2507507;-6.8285915835350535;-35.7601734995842
3624609;CONSULTORIO MEDICO DR DALVELIO DE PAIVA MADRUGA;TORRE;22;2507507;-7.124122844731536;-34.86161470413208
3626512;CONSULTORIO ODONTOLOGICO ANGELA MARIA DE ARAUJO BARROS;ESTADOS;22;2507507;-7.1199203;-34.8589835
3628205;CONSULTORIO MEDICO DR VIVIANE NOBREGA DE ARAUJO;TAMBAUZINHO;22;2507507;-7.1242582;-34.8438235
3628663;CONSULTORIO MEDICO GINECOLOGICO DR ISABEL SANTIAGO FRAZAO;TORRE;22;2507507;-7.122476499999999;-34.85900582124941
3630315;CONSULTORIO ODONTOLOGICO MARIA BERNADETE M M DE FIGUEIREDO;TAMBAUZINHO;22;2507507;-6.828610225810268;-35.76012521982193
3630919;CLINICA CORPORIS LTDA;DOS ESTADOS;36;2507507;-7.119783;-34.8703153
3632296;CONSULTORIO MEDICO DR SANDRA REJANE CABRAL BATISTA;CENTRO;22;2507507;-7.1634345;-34.9781286
3632970;CONSULTORIO ODONTOLOGICO ANDRESSA FEITOSA B DE OLIVEIRA;ESTADOS;22;2507507;-7.119378;-34.8616128
3636712;CONSULTORIO ODONTOLOGICO IVAN REGIS BEZERRA FILHO;TORRE;22;2507507;-7.1202119;-34.8618296
3638618;CONSULTORIO MEDICO DR JEANE SANDRA NOGUEIRA;TORRE;22;2507507;-7.124697728771524;-34.86170053482056
3646971;CONSULTORIO MEDICO DR VILMA DE VASCONCELOS AQUINO;MIRAMAR;22;2507507;-7.1158147;-34.8375061
2357429;INSTITUTO PERICLES VILHENA;CENTRO;36;2513703;-7.124399640840795;-34.98252868652344
3389650;UBS TIMBAUBA;ZONA RURAL;1;2506004;-7.013156796755062;-35.897955894470215
2418703;CENTRO DE SAUDEPOLICLINICA MUN SEVERINO CORDEIRO DE MELO;CENTRO;4;2501500;-6.753543379980043;-35.629371382683885
3179176;CENTRO ANALISE;CENTRO;39;2515302;-7.095;-35.233
2343282;UNIDADE SAUDE DA FAMILIAPSF VIII JOSE FELICIANO;CONJUNTO JOSE FELICI;2;2515302;-7.0978111;-35.2243531
2357178;UNIDADE SAUDE DA FAMILIAPSF XIII MARAU;ZONA RURAL;2;2515302;-7.094866684114586;-35.23317575454712
2356872;UNIDADE SAUDE DA FAMILIAPSF IX RUA NOVA I;RUA NOVA;2;2515302;-7.098188437986732;-35.2302360534668
3412652;CONSULTORIO MEDICO DR MARIA ANAILDES F SARMENTO;MIRAMAR;22;2507507;-7.1147956;-34.8359447
3386260;JOSETE MAURICIO LOPES DE PONTES;CENTRO;22;2513703;-7.121653;-34.9797827
3386287;WELLINGTON FRANCISCO PEREIRA;CENTRO;22;2513703;-7.121567795832238;-34.97928857803345
3412644;CONSULTORIO MEDICO DR ALBA LUCIA EULALIO RAPOSO;CENTRO;22;2507507;-7.127242114290573;-34.87637221813202
3412695;CONSULTORIO MEDICO DR ADRIANO NUNES;CENTRO;22;2507507;-7.1202691;-34.8770039
3404927;CONSULTORIO MEDICO DR GRINBERG MEDEIROS BOTELHO;JAGUARIBE;22;2507507;-7.115;-34.863
4110889;CONSULTORIO GISLANY SILVA;JARDIM PAULISTANO;22;2504009;-7.480187;-36.1365531
4086759;ESPACO SAUDE JOSY CAVALCANTI;CENTRO;4;2505105;-6.485495418276135;-36.15216493606568
0223743;INSTITUTO DA COLUNA;BANCARIOS;36;2507507;-7.1472347;-34.8424567
3313042;CONSULTORIO MEDICO DR JOSEPHA BANDEIRA DE SOUSA;TORRE;22;2507507;-7.124633852802687;-34.86178636550903
3412466;CONSULTORIO MEDICO DR GILKA PAIVA OLIVEIRA COSTA;ESTADOS;22;2507507;-7.115094941586552;-34.85738754272461
0428957;DUAMED SERVICOS MEDICOS E ODONTOLOGICOS;PLANALTO BOA ESPERAN;36;2507507;-7.207542661463898;-34.854007959365845
0422452;ACADEMIA DA SAUDE DANILO FRANKLIN NUNES PEREIRA;CENTRO;74;2503100;-7.494047446538493;-36.29116773605347
0398799;VACINE CUIDE;BRASILIA;36;2510808;-7.0254959;-37.2738352
3371166;CONSULTORIO ODONTOLOGICO JULIA LEAL DE ALMEIDA RAMALHO;TAMBAU;22;2507507;-6.828623541720694;-35.76024055480957
6460224;CONSULTORIO ODONTOLOGICO MARIA CRISTINA D ABRIL MERBACH;CENTRO;22;2507507;-7.1216478;-34.874433
0240796;CLINICA NEUROLOGICA DA PARAIBA;JAGUARIBE;36;2507507;-7.133022820501105;-34.87667798995972
9598340;CLIMESTRA CLINICA MEDICA ATIVIDADE E SERVICOS EIRELI;BRASILIA;22;2510808;-7.0252;-37.269
9525262;LABORATORIO DE ANALISES CLINICAS SANTA SOPHIA;CENTRO;39;2503902;-7.888298;-36.8232695
9427813;ESF VI HELANA SALDANHA VERAS;CARLOS ROBERTO;2;2510907;-6.601422086641016;-37.61389374732971
9423435;EQUIPE MULTIDISCIPLINAR DA APS;CENTRO;2;2515807;-7.1866404;-35.6802964
9431519;ED PROTESE;CENTRO;80;2507309;-6.619947491844413;-35.28627544641495
9565787;TOTAL LAB;MAIA;39;2512309;-7.742120478768133;-37.994349002838135
9416722;DENTAL PROTESE;CENTRO;84;2502409;-7.314101045461257;-38.51631492376328
9620346;VIVARE ESPACO TERAPEUTICO;BRASILIA;36;2510808;-7.0244653;-37.285664546
9452257;LABORIO ANALISES CLINICAS LTDA;CENTRO;39;2510808;-7.026832423;-37.272342342
5499372;POSTO DE SAUDE ODILON DE OLIVEIRA;ZONA RURAL;1;2511400;-6.555;-36.349
5506328;JOSE LAVANERI FARIAS ALVES;PRATA;22;2504009;-7.220978;-35.897
3794903;UBS NACOES;JUA;2;2506301;-6.847806402009792;-35.48587233646722
3803376;CONSULTORIO DE PSICOLOGIA CLEZIVALDO PONTES DE SOUZA;TORRE;22;2507507;-7.114940571414988;-34.863009452819824
9610669;UBSF III OTACIANA PEREIRA LEITE;CENTRO;2;2502151;-7.267126834875353;-36.24328225851059
9718737;UNIDADE BASICA DE SAUDE OTACILIO PEREIRA DA SILVA;ZONA RURAL;2;2512036;-6.373647167205427;-38.507080078125
9709061;ODONTOPROTESE;CENTRO;39;2507002;-7.304378937088466;-38.15522425607654
9734643;ESPACO VIVAMENTE;PRATA;22;2504009;-7.221829;-35.897303
9696962;ENDOGASTRO ENDOSCOPIA E CIRURGIA GERAL LTDA;PRATA;22;2504009;-7.225605;-35.896681
9727493;HEMOLAB LABORATORIO DE ANALISES CLINICAS;CENTRO;39;2514503;-7.12107807650065;-38.4985613822937
9581006;REDE ORTOESTETICA UNINDADE BAYEUX;SAO BENTO;22;2501807;-7.1255919914006345;-34.93124485015869
2904349;JULIANA ROSA SAUDE E ESTETICA INTEGRATIVA;ESTADOS;36;2507507;-7.115;-34.863
3515265;CLINMED SAUDE FEMININA;JARDIM OCEANIA;36;2507507;-7.0966684;-34.837948
4007239;METACLIN;TAMBAUZINHO;36;2507507;-7.122301;-34.8488648
4023293;EXAMED POLICLINICA;CENTRO;4;2509057;-6.7720712;-35.0168807
2976382;CLINERTE;MANAIRA;36;2507507;-7.1123017;-34.8285756
4013131;FLY ESPACO MULTIDISCIPLINAR;BANCARIOS;36;2507507;-7.1496261;-34.8360838
3495221;ACQM SAUDE;CENTRO;22;2507507;-7.1376262;-34.8540912
3513947;REDEPHARMA;CATOLE;43;2504009;-7.2288522;-35.8822536
3770222;POSTO DE COLETA II;CENTRO;80;2515401;-6.934251728718095;-36.40216713401022
2982331;CENTRO DE IMUNIZACAO MUNICIPAL;CENTRO;85;2506905;-7.32907609708797;-35.33295392990112
9284761;RESTAURE ODONTOLOGICO ESTETICA ORO FACIAL;ANATOLIA;22;2507507;-7.1498178;-34.8449317
9319530;ULTRALAB JOANA DA ROCHA SILVA;CENTRO;36;2509057;-6.769753;-35.016251
9307710;CLINFETO CLINICA DE MEDICINA FETAL DE CAMPINA GRANDE;PRATA;36;2504009;-7.23072;-35.8817
9336796;ACADEMIA DE SAUDE DE BORBOREMA;CONJUNTO NOVA ESPERA;74;2502706;-6.802;-35.629
9320733;INTERCLIN INTERACAO DE CLINICAS;BAIRRO DOS ESTADOS;36;2507507;-7.1197759;-34.8644759
9458778;CEDAP CENTRO DE DIAGNOSTICO ANATOMOPATOLOGICO;TORRE;39;2507507;-7.114717000729622;-34.863041639328
9419020;PROGRAMA MELHOR EM CASA P ISABEL;CENTRO;2;2512309;-7.740834121371879;-37.99250900745392
9459669;RHEUMATO;TORRE;36;2507507;-7.172517034110523;-35.59096097946167
9466606;COORD DE VIGILANCIA SANITARIA AMBIENTAL E EPIDEMILOGICA;CENTRO;50;2500205;-7.0905893583691055;-38.1708973646164
9481095;ACADEMIA DE SAUDE DE MANAIRA;CENTRO;74;2509008;-7.705412;-38.148016
9420711;POLICLINICA VIVA MAIS;CENTRO;4;2508901;-6.8366206;-35.12803220000001
9151338;CENTRO MEDICO FLEMING;CENTRO;4;2501807;-7.12620945743577;-34.92976427078247
